tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
9606	Homo sapiens	356	0	live	FASLG	ALPS1B, APT1LG1, APTL, CD178, CD95-L, CD95L, FASL, TNFSF6, TNLG1A	Fas ligand	tumor necrosis factor ligand superfamily member 6|CD95 ligand|Fas ligand (TNF superfamily, member 6)|apoptosis (APO-1) antigen ligand 1|apoptosis antigen ligand|fas antigen ligand|mutant tumor necrosis factor family member 6|tumor necrosis factor ligand 1A	1q24.3	1	NC_000001.11	172659103	172666876	plus	4	134638	
9606	Homo sapiens	361	0	live	AQP4	MIWC, WCH4	aquaporin 4	aquaporin-4|aquaporin type4|mercurial-insensitive water channel	18q11.2	18	NC_000018.10	26852038	26865803	minus	6	600308	
9606	Homo sapiens	367	0	live	AR	AIS8, DHTR, HUMARA, HYSP1, KD, NR3C4, SBMA, SMAX1, TFM, AR	androgen receptor	androgen receptor|dihydrotestosterone receptor|nuclear receptor subfamily 3 group C member 4	Xq12	X	NC_000023.11	67544021	67730619	plus	11	313700	
9606	Homo sapiens	383	0	live	ARG1		arginase 1	arginase-1|arginase, liver|liver-type arginase|type I arginase	6q23.2	6	NC_000006.12	131573226	131584329	plus	8	608313	
9606	Homo sapiens	387	0	live	RHOA	ARH12, ARHA, EDFAOB, RHO12, RHOH12	ras homolog family member A	transforming protein RhoA|Aplysia ras-related homolog 12|epididymis secretory sperm binding protein|oncogene RHO H12|small GTP binding protein RhoA	3p21.31	3	NC_000003.12	49359145	49411976	minus	7	165390	
9606	Homo sapiens	399	0	live	RHOH	ARHH, TTF	ras homolog family member H	rho-related GTP-binding protein RhoH|GTP-binding protein TTF|TTF, translocation three four|ras homolog gene family, member H	4p14	4	NC_000004.12	40191080	40246967	plus	11	602037	
9606	Homo sapiens	405	0	live	ARNT	HIF-1-beta, HIF-1beta, HIF1-beta, HIF1B, HIF1BETA, TANGO, bHLHe2	aryl hydrocarbon receptor nuclear translocator	aryl hydrocarbon receptor nuclear translocator|class E basic helix-loop-helix protein 2|dioxin receptor, nuclear translocator|hypoxia-inducible factor 1, beta subunit	1q21.3	1	NC_000001.11	150809713	150876737	minus	25	126110	
9606	Homo sapiens	406	0	live	ARNTL	BMAL1, BMAL1c, JAP3, MOP3, PASD3, TIC, bHLHe5	aryl hydrocarbon receptor nuclear translocator like	aryl hydrocarbon receptor nuclear translocator-like protein 1|ARNT-like protein 1, brain and muscle|PAS domain containing 3|PAS domain-containing protein 3|bHLH-PAS protein JAP3|basic helix-loop-helix family member e5|basic-helix-loop-helix-PAS orphan MOP3|basic-helix-loop-helix-PAS protein MOP3|brain and muscle ARNT-like 1|class E basic helix-loop-helix protein 5|member of PAS protein 3|member of PAS superfamily 3|testis tissue sperm-binding protein Li 50e	11p15.3	11	NC_000011.10	13276552	13387268	plus	25	602550	
9606	Homo sapiens	407	0	live	ARR3	ARRX, MYP26, cArr	arrestin 3	arrestin-C|C-arrestin|arrestin 3 retinal (X-arrestin)|arrestin 4|retinal cone arrestin-3	Xq13.1	X	NC_000023.11	70268334	70281840	plus	17	301770	
9606	Homo sapiens	408	0	live	ARRB1	ARB1, ARR1	arrestin beta 1	beta-arrestin-1|arrestin 2|non-visual arrestin-2	11q13.4	11	NC_000011.10	75260122	75351662	minus	20	107940	
9606	Homo sapiens	409	0	live	ARRB2	ARB2, ARR2, BARR2	arrestin beta 2	beta-arrestin-2|arrestin 3|non-visual arrestin-3	17p13.2	17	NC_000017.11	4710619	4721500	plus	17	107941	
9606	Homo sapiens	412	0	live	STS	ARSC, ARSC1, ASC, ES, SSDD, XLI	steroid sulfatase	steryl-sulfatase|arylsulfatase C|estrone sulfatase|steroid sulfatase (microsomal), isozyme S|steryl-sulfate sulfohydrolase	Xp22.31	X	NC_000023.11	7147290	7354641	plus	16	300747	
9606	Homo sapiens	414	0	live	ARSD	ASD	arylsulfatase D	arylsulfatase D|testis tissue sperm-binding protein Li 39a	Xp22.33	X	NC_000023.11	2903972	2929345	minus	11	300002	
9606	Homo sapiens	444	0	live	ASPH	AAH, BAH, CASQ2BP1, FDLAB, HAAH, JCTN, junctin	aspartate beta-hydroxylase	aspartyl/asparaginyl beta-hydroxylase|A beta H-J-J|ASP beta-hydroxylase|cardiac junctin|humbug|junctate|peptide-aspartate beta-dioxygenase	8q12.3	8	NC_000008.11	61500556	61714609	minus	33	600582	
9606	Homo sapiens	462	0	live	SERPINC1	AT3, AT3D, ATIII, ATIII-R2, ATIII-T1, ATIII-T2, THPH7	serpin family C member 1	antithrombin-III|serine (or cysteine) proteinase inhibitor, clade C (antithrombin), member 1|serpin peptidase inhibitor clade C member 1|serpin peptidase inhibitor, clade C (antithrombin), member 1	1q25.1	1	NC_000001.11	173903800	173917327	minus	9	107300	
9606	Homo sapiens	468	0	live	ATF4	CREB-2, CREB2, TAXREB67, TXREB	activating transcription factor 4	cyclic AMP-dependent transcription factor ATF-4|DNA-binding protein TAXREB67|cAMP response element-binding protein 2|cAMP-dependent transcription factor ATF-4|cAMP-responsive element-binding protein 2|cyclic AMP-responsive element-binding protein 2|tax-responsive enhancer element B67|tax-responsive enhancer element-binding protein 67	22q13.1	22	NC_000022.11	39514494	39522686	plus	3	604064	
9606	Homo sapiens	470	0	live	ATHS	ALP	atherosclerosis susceptibility (lipoprotein associated)		19p13.3-p13.2	19						108725	
9606	Homo sapiens	472	0	live	ATM	AT1, ATA, ATC, ATD, ATDC, ATE, TEL1, TELO1	ATM serine/threonine kinase	serine-protein kinase ATM|A-T mutated|AT mutated|TEL1, telomere maintenance 1, homolog|ataxia telangiectasia mutated	11q22.3	11	NC_000011.10	108222484	108369102	plus	69	607585	
9606	Homo sapiens	476	0	live	ATP1A1	CMT2DD, HOMGSMR2	ATPase Na+/K+ transporting subunit alpha 1	sodium/potassium-transporting ATPase subunit alpha-1|ATPase, Na+/K+ transporting, alpha 1 polypeptide|Na(+)/K(+) ATPase alpha-1 subunit|Na+/K+ ATPase 1|Na, K-ATPase, alpha-A catalytic polypeptide|Na,K-ATPase alpha-1 subunit|Na,K-ATPase catalytic subunit alpha-A protein|sodium pump subunit alpha-1|sodium-potassium ATPase catalytic subunit alpha-1|sodium-potassium-ATPase, alpha 1 polypeptide	1p13.1	1	NC_000001.11	116372986	116410259	plus	26	182310	
9606	Homo sapiens	495	0	live	ATP4A	ATP6A	ATPase H+/K+ transporting subunit alpha	potassium-transporting ATPase alpha chain 1|ATPase H+/K+ transporting alpha subunit|ATPase, H+/K+ exchanging, alpha polypeptide|ATPase, H+/K+ transporting, alpha polypeptide|epididymis secretory sperm binding protein|gastric H+/K+ ATPase alpha subunit|gastric H,K-ATPase catalytic subunit|gastric hydrogen-potassium ATPase|proton pump	19q13.12	19	NC_000019.10	35550031	35563658	minus	22	137216	
9606	Homo sapiens	498	0	live	ATP5F1A	ATP5A, ATP5A1, ATP5AL2, ATPM, COXPD22, HEL-S-123m, MC5DN4, MOM2, OMR, ORM, hATP1	ATP synthase F1 subunit alpha	ATP synthase subunit alpha, mitochondrial|ATP synthase alpha chain, mitochondrial|ATP synthase, H+ transporting, mitochondrial F1 complex, alpha subunit 1, cardiac muscle|ATP sythase (F1-ATPase) alpha subunit|epididymis secretory sperm binding protein Li 123m|mitochondrial ATP synthetase, oligomycin-resistant	18q21.1	18	NC_000018.10	46080248	46104227	minus	13	164360	
9606	Homo sapiens	501	0	live	ALDH7A1	ATQ1, EPD, PDE	aldehyde dehydrogenase 7 family member A1	alpha-aminoadipic semialdehyde dehydrogenase|26g turgor protein homolog|P6c dehydrogenase|alpha-AASA dehydrogenase|antiquitin-1|betaine aldehyde dehydrogenase|delta1-piperideine-6-carboxylate dehydrogenase|epididymis secretory sperm binding protein	5q23.2	5	NC_000005.10	126541841	126595219	minus	18	107323	
9606	Homo sapiens	540	0	live	ATP7B	PWD, WC1, WD, WND	ATPase copper transporting beta	copper-transporting ATPase 2|ATPase, Cu(2+)- transporting, beta polypeptide|ATPase, Cu++ transporting, beta polypeptide|Wilson disease-associated protein|copper pump 2|copper-transporting protein ATP7B	13q14.3	13	NC_000013.11	51932669	52012130	minus	29	606882	
9606	Homo sapiens	545	0	live	ATR	FCTCS, FRP1, MEC1, SCKL, SCKL1	ATR serine/threonine kinase	serine/threonine-protein kinase ATR|FRAP-related protein-1|MEC1, mitosis entry checkpoint 1, homolog|ataxia telangiectasia and Rad3-related protein	3q23	3	NC_000003.12	142449235	142578793	minus	49	601215	
9606	Homo sapiens	551	0	live	AVP	ADH, ARVP-NPII, AVRP, VP, AVP	arginine vasopressin	vasopressin-neurophysin 2-copeptin|antidiuretic hormone|copeptin|neurohypophyseal|prepro-AVP-NP II|prepro-arginine-vasopressin-neurophysin II|vasopressin-neurophysin II-copeptin	20p13	20	NC_000020.11	3082556	3093521	minus	4	192340	
9606	Homo sapiens	553	0	live	AVPR1B	AVPR3, V1bR	arginine vasopressin receptor 1B	vasopressin V1b receptor|AVPR V1b|AVPR V3|antidiuretic hormone receptor 1B|arginine vasopressin receptor 3|pituitary vasopressin receptor 3|vasopressin V3 receptor	1q32.1	1	NC_000001.11	206106936	206117388	minus	2	600264	
9606	Homo sapiens	558	0	live	AXL	ARK, JTK11, Tyro7, UFO	AXL receptor tyrosine kinase	tyrosine-protein kinase receptor UFO|AXL oncogene|AXL transforming sequence/gene	19q13.2	19	NC_000019.10	41219223	41261766	plus	21	109135	
9606	Homo sapiens	566	0	live	AZU1	AZAMP, AZU, CAP37, HBP, HUMAZUR, NAZC, hHBP	azurocidin 1	azurocidin|cationic antimicrobial protein 37|cationic antimicrobial protein CAP37|heparin-binding protein|neutrophil azurocidin	19p13.3	19	NC_000019.10	827837	832018	plus	5	162815	
9606	Homo sapiens	567	0	live	B2M	IMD43	beta-2-microglobulin	beta-2-microglobulin|beta chain of MHC class I molecules|beta-2-microglobin	15q21.1	15	NC_000015.10	44711492	44718145	plus	3	109700	
9606	Homo sapiens	570	0	live	BAAT	BACAT, BACD1, BAT, HCHO	bile acid-CoA:amino acid N-acyltransferase	bile acid-CoA:amino acid N-acyltransferase|bile acid CoA: amino acid N-acyltransferase (glycine N-choloyltransferase)|bile acid Coenzyme A: amino acid N-acyltransferase (glycine N-choloyltransferase)|bile acid-CoA thioesterase|choloyl-CoA hydrolase|long-chain fatty-acyl-CoA hydrolase	9q31.1	9	NC_000009.12	101360417	101385006	minus	6	602938	
9606	Homo sapiens	578	0	live	BAK1	BAK, BAK-LIKE, BCL2L7, CDN1	BCL2 antagonist/killer 1	bcl-2 homologous antagonist/killer|BCL2-like 7 protein|apoptosis regulator BAK|bcl-2-like protein 7|bcl2-L-7|pro-apoptotic protein BAK	6p21.31	6	NC_000006.12	33572552	33580296	minus	7	600516	
9606	Homo sapiens	581	0	live	BAX	BCL2L4	BCL2 associated X, apoptosis regulator	apoptosis regulator BAX|BCL2 associated X protein|BCL2-associated X protein omega|Baxdelta2G9|Baxdelta2G9omega|Baxdelta2omega|bcl-2-like protein 4|bcl2-L-4	19q13.33	19	NC_000019.10	48954825	48961798	plus	7	600040	
9606	Homo sapiens	590	0	live	BCHE	BCHED, CHE1, CHE2, E1	butyrylcholinesterase	cholinesterase|acylcholine acylhydrolase|butyrylcholine esterase|choline esterase II|cholinesterase (serum) 2|cholinesterase 1|pseudocholinesterase	3q26.1	3	NC_000003.12	165772904	165837423	minus	5	177400	
9606	Homo sapiens	595	0	live	CCND1	BCL1, D11S287E, PRAD1, U21B31	cyclin D1	G1/S-specific cyclin-D1|B-cell CLL/lymphoma 1|B-cell lymphoma 1 protein|BCL-1 oncogene|PRAD1 oncogene	11q13.3	11	NC_000011.10	69641156	69654474	plus	5	168461	
9606	Homo sapiens	596	0	live	BCL2	Bcl-2, PPP1R50	BCL2 apoptosis regulator	apoptosis regulator Bcl-2|B-cell CLL/lymphoma 2|protein phosphatase 1, regulatory subunit 50	18q21.33	18	NC_000018.10	63123346	63320280	minus	6	151430	
9606	Homo sapiens	597	0	live	BCL2A1	ACC-1, ACC-2, ACC1, ACC2, BCL2L5, BFL1, GRS, HBPA1	BCL2 related protein A1	bcl-2-related protein A1|bcl-2-like protein 5|bcl2-L-5|hematopoietic BCL2-related protein A1|hemopoietic-specific early response protein|protein BFL-1	15q25.1	15	NC_000015.10	79960892	79971196	minus	3	601056	
9606	Homo sapiens	598	0	live	BCL2L1	BCL-XL/S, BCL2L, BCLX, Bcl-X, PPP1R52	BCL2 like 1	bcl-2-like protein 1|apoptosis regulator Bcl-X|protein phosphatase 1, regulatory subunit 52	20q11.21	20	NC_000020.11	31664452	31723963	minus	6	600039	
9606	Homo sapiens	604	0	live	BCL6	BCL5A, LAZ3, ZBTB27, ZNF51, BCL6	BCL6 transcription repressor	B-cell lymphoma 6 protein|B cell CLL/lymphoma 6|B-cell lymphoma 5 protein|B-cell lymphoma 6 protein transcript|BCL-5|BCL-6|cys-his2 zinc finger transcription factor|lymphoma-associated zinc finger gene on chromosome 3|protein LAZ-3|zinc finger and BTB domain-containing protein 27|zinc finger protein 51|zinc finger transcription factor BCL6S	3q27.3	3	NC_000003.12	187721377	187745472	minus	12	109565	
9606	Homo sapiens	608	0	live	TNFRSF17	BCM, BCMA, CD269, TNFRSF13A	TNF receptor superfamily member 17	tumor necrosis factor receptor superfamily member 17|B cell maturation antigen|B-cell maturation factor|B-cell maturation protein	16p13.13	16	NC_000016.10	11965210	11968068	plus	3	109545	
9606	Homo sapiens	613	0	live	BCR	ALL1, CML, D22S11, D22S662, PHL, BCR	BCR activator of RhoGEF and GTPase	breakpoint cluster region protein|BCR, RhoGEF and GTPase activating protein|BCR/FGFR1 chimera protein|FGFR1/BCR chimera protein|breakpoint cluster region|renal carcinoma antigen NY-REN-26	22q11.23	22	NC_000022.11	23180509	23318037	plus	23	151410	
9606	Homo sapiens	623	0	live	BDKRB1	B1BKR, B1R, BKB1R, BKR1, BRADYB1	bradykinin receptor B1	B1 bradykinin receptor|BK-1 receptor|bradykinin B1 receptor|bradykinin receptor 1	14q32.2	14	NC_000014.9	96256210	96264763	plus	3	600337	
9606	Homo sapiens	624	0	live	BDKRB2	B2R, BK-2, BK2, BKR2, BRB2	bradykinin receptor B2	B2 bradykinin receptor|BK-2 receptor	14q32.2	14	NC_000014.9	96204839	96244164	plus	3	113503	
9606	Homo sapiens	627	0	live	BDNF	ANON2, BULN2	brain derived neurotrophic factor	brain-derived neurotrophic factor|abrineurin|neurotrophin	11p14.1	11	NC_000011.10	27654893	27722030	minus	12	113505	
9606	Homo sapiens	629	0	live	CFB	AHUS4, ARMD14, BF, BFD, CFABD, FB, FBI12, GBG, H2-Bf, PBF2, CFB	complement factor B	complement factor B|B-factor, properdin|C3 proaccelerator|C3 proactivator|C3/C5 convertase|glycine-rich beta-glycoprotein|properdin factor B	6p21.33	6	NC_000006.12	31946095	31952084	plus	18	138470	
9606	Homo sapiens	632	0	live	BGLAP	BGP, OC, OCN	bone gamma-carboxyglutamate protein	osteocalcin|bone gamma-carboxyglutamate (gla) protein (osteocalcin)|gamma-carboxyglutamic acid-containing protein	1q22	1	NC_000001.11	156242184	156243317	plus	4	112260	
9606	Homo sapiens	634	0	live	CEACAM1	BGP, BGP1, BGPI	CEA cell adhesion molecule 1	carcinoembryonic antigen-related cell adhesion molecule 1|CD66a antigen|antigen CD66|carcinoembryonic antigen related cell adhesion molecule 1|carcinoembryonic antigen-related cell adhesion molecule 1 (biliary glycoprotein)	19q13.2	19	NC_000019.10	42507306	42528482	minus	10	109770	
9606	Homo sapiens	637	0	live	BID	FP497	BH3 interacting domain death agonist	BH3-interacting domain death agonist|Human BID coding sequence|apoptic death agonist|desmocollin type 4|p22 BID	22q11.21	22	NC_000022.11	17734138	17774665	minus	8	601997	
9606	Homo sapiens	639	0	live	PRDM1	BLIMP1, PRDI-BF1	PR/SET domain 1	PR domain zinc finger protein 1|B-lymphocyte-induced maturation protein 1|BLIMP-1|PR domain 1|PR domain containing 1, with ZNF domain|PRDI-binding factor-1|beta-interferon gene positive-regulatory domain I binding factor	6q21	6	NC_000006.12	106046729	106109938	plus	11	603423	
9606	Homo sapiens	642	0	live	BLMH	BH, BMH	bleomycin hydrolase	bleomycin hydrolase|BLM hydrolase	17q11.2	17	NC_000017.11	30248203	30291944	minus	12	602403	
9606	Homo sapiens	643	0	live	CXCR5	BLR1, CD185, MDR15	C-X-C motif chemokine receptor 5	C-X-C chemokine receptor type 5|Burkitt lymphoma receptor 1, GTP binding protein (chemokine (C-X-C motif) receptor 5)|Burkitt lymphoma receptor 1, GTP-binding protein|CXC-R5|CXCR-5|MDR-15|chemokine (C-X-C motif) receptor 5|monocyte-derived receptor 15	11q23.3	11	NC_000011.10	118883892	118897787	plus	2	601613	
9606	Homo sapiens	650	0	live	BMP2	BDA2A, SSFSC, SSFSC1, BMP2	bone morphogenetic protein 2	bone morphogenetic protein 2|bone morphogenetic protein 2A	20p12.3	20	NC_000020.11	6767686	6780246	plus	3	112261	
9606	Homo sapiens	659	0	live	BMPR2	BMPR-II, BMPR3, BMR2, BRK-3, POVD1, PPH1, T-ALK	bone morphogenetic protein receptor type 2	bone morphogenetic protein receptor type-2|BMP type II receptor|BMP type-2 receptor|bone morphogenetic protein receptor type II|bone morphogenetic protein receptor, type II (serine/threonine kinase)|type II activin receptor-like kinase|type II receptor for bone morphogenetic protein-4	2q33.1-q33.2	2	NC_000002.12	202376310	202567751	plus	13	600799	
9606	Homo sapiens	672	0	live	BRCA1	BRCAI, BRCC1, BROVCA1, FANCS, IRIS, PNCA4, PPP1R53, PSCP, RNF53	BRCA1 DNA repair associated	breast cancer type 1 susceptibility protein|BRCA1/BRCA2-containing complex, subunit 1|Fanconi anemia, complementation group S|RING finger protein 53|breast and ovarian cancer susceptibility protein 1|breast cancer 1, early onset|early onset breast cancer 1|protein phosphatase 1, regulatory subunit 53	17q21.31	17	NC_000017.11	43044295	43125364	minus	24	113705	
9606	Homo sapiens	673	0	live	BRAF	B-RAF1, B-raf1, NS7, RAFB1, BRAF	B-Raf proto-oncogene, serine/threonine kinase	serine/threonine-protein kinase B-raf|94 kDa B-raf protein|B-Raf proto-oncogene serine/threonine-protein kinase (p94)|B-Raf serine/threonine-protein|murine sarcoma viral (v-raf) oncogene homolog B1|proto-oncogene B-Raf|v-raf murine sarcoma viral oncogene homolog B|v-raf murine sarcoma viral oncogene homolog B1	7q34	7	NC_000007.14	140713328	140924929	minus	23	164757	
9606	Homo sapiens	675	0	live	BRCA2	BRCC2, BROVCA2, FACD, FAD, FAD1, FANCD, FANCD1, GLM3, PNCA2, XRCC11	BRCA2 DNA repair associated	breast cancer type 2 susceptibility protein|BRCA1/BRCA2-containing complex, subunit 2|Fanconi anemia group D1 protein|breast and ovarian cancer susceptibility gene, early onset|breast and ovarian cancer susceptibility protein 2|breast cancer 2 tumor suppressor|breast cancer 2, early onset|mutant BRCA2|truncated BRCA2 DNA repair associated|truncated BRCA2 DNA repair-associated protein|truncated DNA repair-associated BRCA2|truncated DNA repair-associated protein|truncated breast cancer 2	13q13.1	13	NC_000013.11	32315508	32400268	plus	27	600185	
9606	Homo sapiens	682	0	live	BSG	5F7, CD147, EMMPRIN, EMPRIN, HAb18G, OK, SLC7A11, TCSF	basigin (Ok blood group)	basigin|OK blood group antigen|collagenase stimulatory factor|extracellular matrix metalloproteinase inducer|hepatoma-associated antigen|leukocyte activation antigen M6|tumor cell-derived collagenase stimulatory factor	19p13.3	19	NC_000019.10	571283	583493	plus	10	109480	
9606	Homo sapiens	683	0	live	BST1	CD157	bone marrow stromal cell antigen 1	ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 2|ADP-ribosyl cyclase 2|NAD(+) nucleosidase|bone marrow stromal antigen 1|bone marrow stromal cell antigen 1 variant 2|cADPr hydrolase 2|cyclic ADP-ribose hydrolase 2	4p15.32	4	NC_000004.12	15701866	15774178	plus	15	600387	
9606	Homo sapiens	684	0	live	BST2	CD317, HM1.24, TETHERIN	bone marrow stromal cell antigen 2	bone marrow stromal antigen 2|BST-2|HM1.24 antigen|NPC-A-7|antiviral factor tetherin	19p13.11	19	NC_000019.10	17402939	17405630	minus	5	600534	
9606	Homo sapiens	695	0	live	BTK	AGMX1, AT, ATK, BPK, IGHD3, IMD1, PSCTK1, XLA	Bruton tyrosine kinase	tyrosine-protein kinase BTK|B-cell progenitor kinase|Bruton agammaglobulinemia tyrosine kinase|Bruton's tyrosine kinase|agammaglobulinaemia tyrosine kinase|dominant-negative kinase-deficient Brutons tyrosine kinase|truncated Bruton agammaglobulinemia tyrosine kinase	Xq22.1	X	NC_000023.11	101349450	101390796	minus	21	300300	
9606	Homo sapiens	706	0	live	TSPO	BPBS, BZRP, DBI, IBP, MBR, PBR, PBS, PKBS, PTBR, mDRC, pk18	translocator protein	translocator protein|benzodiazepine peripheral binding site|mitochondrial benzodiazepine receptor|peripheral-type benzodiazepine receptor	22q13.2	22	NC_000022.11	43151559	43163242	plus	5	109610	
9606	Homo sapiens	710	0	live	SERPING1	C1IN, C1INH, C1NH, HAE1, HAE2	serpin family G member 1	plasma protease C1 inhibitor|C1 esterase inhibitor|C1-inhibiting factor|C1-inhibitor|complement component 1 inhibitor|epididymis secretory sperm binding protein|serine/cysteine proteinase inhibitor clade G member 1|serpin G1|serpin peptidase inhibitor clade G member 1|serpin peptidase inhibitor, clade G (C1 inhibitor), member 1	11q12.1	11	NC_000011.10	57597685	57614848	plus	8	606860	
9606	Homo sapiens	712	0	live	C1QA		complement C1q A chain	complement C1q subcomponent subunit A|complement C1q chain A|complement component 1, q subcomponent, A chain|complement component 1, q subcomponent, alpha polypeptide|complement component C1q, A chain	1p36.12	1	NC_000001.11	22636463	22639678	plus	3	120550	
